s,x_right,y_right,x_left,y_left,psi_center,kappa_center,v_ref,x_centerline,y_centerline,lane_width,x_left_border,y_left_border,x_right_border,y_right_border
1386,1386,-3.34094143318277,1386,0.359058566817231,-0.0012927628849291,9.19666415035407E-05,10,1386,-1.49094143318277,3.7,1386.00239161067,2.20905702092426,1385.99760838933,-5.1909398872898
1387,1387,-3.34218821264259,1387,0.35781178735741,-0.0012007562838351,9.2043579027779E-05,10,1387,-1.49218821264259,3.7,1387.00222139859,2.20781045367809,1386.99777860141,-5.19218687896327
1388,1388,-3.34334294690462,1388,0.35665705309538,-0.0011086755941636,9.21148366048794E-05,10,1388,-1.49334294690462,3.7,1388.00205104943,2.20665591612104,1387.99794895057,-5.19334180993028
1389,1389,-3.34440556473941,1389,0.355594435260588,-0.0010165264974013,9.21804098231872E-05,10,1389,-1.49440556473941,3.7,1389.0018805737,2.20559347943401,1388.9981194263,-5.19440460891283
1390,1390,-3.34537600059969,1390,0.354623999400308,-0.0009243146792648,9.22402946229522E-05,10,1390,-1.49537600059969,3.7,1390.00170998191,2.20462320911956,1389.99829001809,-5.19537521031895
1391,1391,-3.3462541946244,1391,0.353745805375595,-0.0008320458293492,9.22944872964491E-05,10,1391,-1.49625419462441,3.7,1391.00153928461,2.20374516499789,1390.99846071539,-5.1962535542467
1392,1392,-3.34704009264241,1392,0.352959907357593,-0.0007397256407764,9.23429844882081E-05,10,1392,-1.49704009264241,3.7,1392.00136849231,2.20295940120314,1391.99863150769,-5.19703958648796
1393,1393,-3.34773364617581,1393,0.352266353824193,-0.0006473598098432,9.23857831957442E-05,10,1393,-1.49773364617581,3.7,1393.00119761556,2.20226596618009,1392.99880238444,-5.1977332585317
1394,1394,-3.34833481244295,1394,0.351665187557045,-0.0005549540356683,9.2422880769231E-05,10,1394,-1.49833481244296,3.7,1394.00102666491,2.20166490268112,1393.99897333509,-5.19833452756703
1395,1395,-3.34884355436108,1395,0.351156445638915,-0.0004625140198409,9.24542749114519E-05,10,1395,-1.49884355436108,3.7,1395.00085565091,2.20115624776364,1394.99914434909,-5.19884335648581
1396,1396,-3.3492598405486,1396,0.350740159451403,-0.0003700454660677,9.24799636789147E-05,10,1396,-1.4992598405486,3.7,1396.0006845841,2.20074003278778,1395.9993154159,-5.19925971388498
1397,1397,-3.349583645327,1397,0.350416354672999,-0.0002775540798194,9.24999454810798E-05,10,1397,-1.499583645327,3.7,1397.00051347504,2.20041628341445,1396.99948652496,-5.19958357406845
1398,1398,-3.34981494872249,1398,0.350185051277509,-0.0001850455679797,9.25142190806412E-05,10,1398,-1.49981494872249,3.7,1398.0003423343,2.20018501960379,1397.9996576657,-5.19981491704877
1399,1399,-3.34995373646718,1399,0.350046263532815,-9.25256384903555E-05,9.25227835938066E-05,10,1399,-1.49995373646718,3.7,1399.00017117243,2.2000462556139,1398.99982882757,-5.19995372854827
1400,1400,-3.35,1400,0.35,0,9.25256384903555E-05,10,1400,-1.5,3.7,1400,2.2,1400,-5.2
1401,1401,-3.34995373646718,1401,0.350046263532815,9.25256384903555E-05,9.25227835938066E-05,10,1401,-1.49995373646718,3.7,1400.99982882757,2.2000462556139,1401.00017117243,-5.19995372854827
1402,1402,-3.34981494872249,1402,0.350185051277509,0.0001850455679797,9.25142190805857E-05,10,1402,-1.49981494872249,3.7,1401.9996576657,2.20018501960379,1402.0003423343,-5.19981491704877
1403,1403,-3.349583645327,1403,0.350416354672999,0.0002775540798193,9.24999454810243E-05,10,1403,-1.499583645327,3.7,1402.99948652496,2.20041628341445,1403.00051347504,-5.19958357406845
1404,1404,-3.3492598405486,1404,0.350740159451402,0.0003700454660675,9.24799636789702E-05,10,1404,-1.4992598405486,3.7,1403.9993154159,2.20074003278778,1404.0006845841,-5.19925971388498
1405,1405,-3.34884355436108,1405,0.351156445638915,0.0004625140198409,9.24542749115074E-05,10,1405,-1.49884355436108,3.7,1404.99914434909,2.20115624776364,1405.00085565091,-5.19884335648581
1406,1406,-3.34833481244296,1406,0.351665187557045,0.0005549540356683,9.2422880769231E-05,10,1406,-1.49833481244296,3.7,1405.99897333509,2.20166490268112,1406.00102666491,-5.19833452756703
1407,1407,-3.34773364617581,1407,0.352266353824193,0.0006473598098432,9.23857831957442E-05,10,1407,-1.49773364617581,3.7,1406.99880238444,2.20226596618009,1407.00119761556,-5.1977332585317
1408,1408,-3.34704009264241,1408,0.352959907357593,0.0007397256407764,9.23429844882636E-05,10,1408,-1.49704009264241,3.7,1407.99863150769,2.20295940120314,1408.00136849231,-5.19703958648796
1409,1409,-3.3462541946244,1409,0.353745805375595,0.0008320458293493,9.22944872963936E-05,10,1409,-1.49625419462441,3.7,1408.99846071539,2.20374516499789,1409.00153928461,-5.1962535542467
1410,1410,-3.34537600059969,1410,0.354623999400308,0.0009243146792647,9.22402946228412E-05,10,1410,-1.49537600059969,3.7,1409.99829001809,2.20462320911956,1410.00170998191,-5.19537521031895
1411,1411,-3.34440556473941,1411,0.355594435260588,0.0010165264974012,9.21804098232982E-05,10,1411,-1.49440556473941,3.7,1410.9981194263,2.20559347943401,1411.0018805737,-5.19440460891283
1412,1412,-3.34334294690462,1412,0.35665705309538,0.0011086755941637,9.21148366049349E-05,10,1412,-1.49334294690462,3.7,1411.99794895057,2.20665591612104,1412.00205104943,-5.19334180993028
1413,1413,-3.34218821264259,1413,0.35781178735741,0.0012007562838351,9.2043579027779E-05,10,1413,-1.49218821264259,3.7,1412.99777860141,2.20781045367809,1413.00222139859,-5.19218687896327
1414,1414,-3.34094143318277,1414,0.359058566817231,0.0012927628849292,9.19666415035962E-05,10,1414,-1.49094143318277,3.7,1413.99760838933,2.20905702092426,1414.00239161067,-5.1909398872898
1415,1415,-3.33960268543239,1415,0.360397314567611,0.0013846897205404,9.18840287954914E-05,10,1415,-1.48960268543239,3.7,1414.99743832484,2.21039554100469,1415.00256167516,-5.18960091186947
1416,1416,-3.33817205197172,1416,0.361827948028284,0.0014765311186956,9.17957460186748E-05,10,1416,-1.48817205197172,3.7,1415.99726841842,2.21182593139532,1416.00273158158,-5.18817003533875
1417,1417,-3.33664962104896,1417,0.363350378951038,0.0015682814127059,9.17017986388962E-05,10,1417,-1.48664962104896,3.7,1416.99709868058,2.21334810390791,1417.00290131942,-5.18664734600583
1418,1418,-3.33503548657484,1418,0.364964513425164,0.0016599349415148,9.1602192471933E-05,10,1418,-1.48503548657484,3.7,1417.99692912177,2.21496196469554,1418.00307087823,-5.18503293784521
1419,1419,-3.33332974811676,1419,0.366670251883243,0.0017514860500492,9.14969336847974E-05,10,1419,-1.48332974811676,3.7,1418.99675975246,2.21666741425834,1419.00324024754,-5.18332691049185
1420,1420,-3.33153251089271,1420,0.368467489107293,0.0018429290895702,9.1386028793836E-05,10,1420,-1.48153251089271,3.7,1419.99659058311,2.21846434744963,1420.00340941689,-5.18152936923504
1421,1421,-3.32964388576474,1421,0.370356114235257,0.0019342584180197,9.12694846647698E-05,10,1421,-1.47964388576474,3.7,1420.99642162416,2.22035265348238,1421.00357837584,-5.17964042501187
1422,1422,-3.32766398923216,1422,0.372336010767839,0.0020254684003719,9.11473085133456E-05,10,1422,-1.47766398923216,3.7,1421.99625288602,2.22233221593606,1422.00374711398,-5.17766019440039
1423,1423,-3.3255929434243,1423,0.374407056575696,0.0021165534089809,9.1019507902377E-05,10,1423,-1.4755929434243,3.7,1422.99608437912,2.22440291276379,1423.00391562088,-5.17558879961239
1424,1424,-3.32343087609303,1424,0.376569123906967,0.0022075078239265,9.08860907437256E-05,10,1424,-1.47343087609303,3.7,1423.99591611384,2.22656461629981,1424.00408388616,-5.17342636848588
1425,1425,-3.32117792060485,1425,0.378822079395154,0.0022983260333654,9.07470652973413E-05,10,1425,-1.47117792060485,3.7,1424.99574810058,2.22881719326744,1425.00425189942,-5.17117303447713
1426,1426,-3.31883421593265,1426,0.381165784067351,0.0023890024338757,9.06024401684107E-05,10,1426,-1.46883421593265,3.7,1425.9955803497,2.23116050478718,1426.0044196503,-5.16882893665248
1427,1427,-3.31639990664719,1427,0.383600093352814,0.0024795314308018,9.04522243102815E-05,10,1427,-1.46639990664719,3.7,1426.99541287155,2.23359440638532,1427.00458712845,-5.16639421967969
1428,1428,-3.31387514290812,1428,0.386124857091878,0.0025699074386048,9.02964270220554E-05,10,1428,-1.46387514290812,3.7,1427.99524567647,2.23611874800282,1428.00475432353,-5.16386903381906
1429,1429,-3.31126008045477,1429,0.388739919545226,0.0026601248812034,9.01350579467358E-05,10,1429,-1.46126008045477,3.7,1428.99507877477,2.23873337400453,1429.00492122523,-5.16125353491408
1430,1430,-3.30855488059651,1430,0.391445119403485,0.0027501781923197,8.9968127074093E-05,10,1430,-1.45855488059651,3.7,1429.99491217676,2.24143812318881,1430.00508782324,-5.15854788438184
1431,1431,-3.30575971020281,1431,0.394240289797186,0.0028400618158259,8.97956447374239E-05,10,1431,-1.45575971020281,3.7,1430.9947458927,2.24423282879742,1431.0052541073,-5.15575224920305
1432,1432,-3.30287474169295,1432,0.397125258307053,0.0029297702060842,8.96176216123619E-05,10,1432,-1.45287474169295,3.7,1431.99457993287,2.24711731852578,1432.00542006713,-5.15286680191168
1433,1433,-3.29990015302536,1433,0.400099846974638,0.003019297828291,8.94340687184657E-05,10,1433,-1.44990015302536,3.7,1432.9944143075,2.25009141453362,1433.0055856925,-5.14989172058435
1434,1434,-3.2968361276867,1434,0.403163872313302,0.0031086391588195,8.92449974160867E-05,10,1434,-1.4468361276867,3.7,1433.99424902682,2.25315493345589,1434.00575097318,-5.14682718882928
1435,1435,-3.29368285468047,1435,0.406317145319529,0.003197788685558,8.90504194085638E-05,10,1435,-1.44368285468047,3.7,1434.99408410101,2.25630768641405,1435.00591589899,-5.14367339577499
1436,1436,-3.29044052851542,1436,0.409559471484584,0.0032867409082569,8.88503467399241E-05,10,1436,-1.44044052851542,3.7,1435.99391954027,2.25954947902772,1436.00608045973,-5.14043053605855
1437,1437,-3.28710934919348,1437,0.412890650806521,0.0033754903388627,8.86447917908605E-05,10,1437,-1.43710934919348,3.7,1436.99375535473,2.26288011142663,1437.00624464527,-5.13709880981358
1438,1438,-3.28368952219749,1438,0.416310477802505,0.0034640315018564,8.84337672849227E-05,10,1438,-1.43368952219749,3.7,1437.99359155454,2.26629937826293,1438.00640844546,-5.13367842265792
1439,1439,-3.2801812584785,1439,0.419818741521498,0.0035523589346001,8.82172862833281E-05,10,1439,-1.4301812584785,3.7,1438.99342814979,2.26980706872382,1439.00657185021,-5.13016958568083
1440,1440,-3.27658477444273,1440,0.423415225557269,0.0036404671876653,8.79953621814934E-05,10,1440,-1.42658477444273,3.7,1439.99326515058,2.27340296654457,1440.00673484942,-5.12657251543003
1441,1441,-3.27290029193826,1441,0.427099708061743,0.0037283508251722,8.7768008714947E-05,10,1441,-1.42290029193826,3.7,1440.99310256695,2.27708685002175,1441.00689743305,-5.12288743389827
1442,1442,-3.26912803824132,1442,0.430871961758681,0.0038160044251302,8.75352399538045E-05,10,1442,-1.41912803824132,3.7,1441.99294040895,2.28085849202699,1442.00705959105,-5.11911456850963
1443,1443,-3.26526824604229,1443,0.43473175395771,0.0039034225797661,8.72970703016867E-05,10,1443,-1.41526824604229,3.7,1442.99277868657,2.28471766002086,1443.00722131343,-5.11525415210544
1444,1444,-3.26132115343134,1444,0.438678846568662,0.003990599895862,8.70535144984645E-05,10,1444,-1.41132115343134,3.7,1443.99261740979,2.28866411606725,1444.00738259021,-5.11130642292992
1445,1445,-3.25728700388373,1445,0.442712996116274,0.0040775309950896,8.68045876149024E-05,10,1445,-1.40728700388373,3.7,1444.99245658856,2.29269761684799,1445.00754341144,-5.10727162461545
1446,1446,-3.2531660462448,1446,0.446833953755199,0.0041642105143374,8.65503050545157E-05,10,1446,-1.4031660462448,3.7,1445.99229623281,2.29681791367786,1446.00770376719,-5.10315000616746
1447,1447,-3.24895853471464,1447,0.451041465285358,0.004250633106048,8.62906825524828E-05,10,1447,-1.39895853471464,3.7,1446.99213635243,2.30102475251985,1447.00786364757,-5.09894182194914
1448,1448,-3.24466472883238,1448,0.455335271167623,0.0043367934385439,8.6025736172066E-05,10,1448,-1.39466472883238,3.7,1447.99197695729,2.30531787400086,1448.00802304271,-5.09464733166562
1449,1449,-3.24028489346018,1449,0.459715106539819,0.0044226861963577,8.57554823080185E-05,10,1449,-1.39028489346018,3.7,1448.99181805721,2.30969701342761,1449.00818194279,-5.09026680034797
1450,1450,-3.23581929876693,1450,0.464180701233069,0.004508306080564,8.54799376817821E-05,10,1450,-1.38581929876693,3.7,1449.991659662,2.31416190080298,1450.008340338,-5.08580049833684
1451,1451,-3.23126822021154,1451,0.468731779788461,0.0045936478091006,8.51991193400094E-05,10,1451,-1.38126822021154,3.7,1450.99150178144,2.3187122608426,1451.00849821856,-5.08124870126568
1452,1452,-3.22663193852597,1452,0.473368061474029,0.0046787061170976,8.49130446586406E-05,10,1452,-1.37663193852597,3.7,1451.99134442526,2.32334781299186,1452.00865557474,-5.0766116900438
1453,1453,-3.22191073969792,1453,0.47808926030208,0.0047634757572061,8.46217313367109E-05,10,1453,-1.37191073969792,3.7,1452.99118760318,2.32806827144307,1453.00881239682,-5.07188975083892
1454,1454,-3.21710491495317,1454,0.482895085046832,0.0048479514999156,8.43251973956495E-05,10,1454,-1.36710491495317,3.7,1453.99103132486,2.3328733451532,1454.00896867514,-5.06708317505953
1455,1455,-3.21221476073762,1455,0.487785239262377,0.004932128133881,8.4023461181356E-05,10,1455,-1.36221476073762,3.7,1454.99087559995,2.33776273786166,1455.00912440005,-5.0621922593369
1456,1456,-3.20724057869903,1456,0.49275942130097,0.0050160004662443,8.37165413585617E-05,10,1456,-1.35724057869903,3.7,1455.99072043805,2.34273614810864,1456.00927956195,-5.0572173055067
1457,1457,-3.20218267566837,1457,0.497817324331632,0.0050995633229502,8.34044569140165E-05,10,1457,-1.35218267566837,3.7,1456.99056584874,2.34779326925363,1457.00943415126,-5.05215862059037
1458,1458,-3.19704136364092,1458,0.502958636359077,0.0051828115490743,8.30872271547322E-05,10,1458,-1.34704136364092,3.7,1457.99041184156,2.35293378949431,1458.00958815844,-5.04701651677616
1459,1459,-3.19181695975704,1459,0.508183040242963,0.0052657400091352,8.27648717017316E-05,10,1459,-1.34181695975704,3.7,1458.990258426,2.35815739188572,1459.009741574,-5.0417913113998
1460,1460,-3.18650978628255,1460,0.513490213717449,0.0053483435874101,8.24374104948458E-05,10,1460,-1.33650978628255,3.7,1459.99010561153,2.36346375435983,1460.00989438847,-5.03648332692493
1461,1461,-3.18112017058893,1461,0.518879829411075,0.0054306171882569,8.21048637895147E-05,10,1461,-1.33112017058893,3.7,1460.98995340758,2.3688525497453,1461.01004659242,-5.03109289092315
1462,1462,-3.17564844513304,1462,0.52435155486696,0.0055125557364229,8.17672521523663E-05,10,1462,-1.32564844513304,3.7,1461.98980182354,2.3743234457877,1462.01019817646,-5.02562033605378
1463,1463,-3.1700949474367,1463,0.529905052563302,0.0055941541773585,8.14245964657907E-05,10,1463,-1.3200949474367,3.7,1462.98965086875,2.37987610516991,1463.01034913125,-5.0200660000433
1464,1464,-3.1644600200658,1464,0.535539979934204,0.0056754074775348,8.1076917922299E-05,10,1464,-1.3144600200658,3.7,1463.98950055253,2.38551018553289,1464.01049944747,-5.01443022566449
1465,1465,-3.1587440106092,1465,0.541255989390805,0.005756310624746,8.07242380227663E-05,10,1465,-1.3087440106092,3.7,1464.98935088415,2.39122533949683,1465.01064911585,-5.00871336071522
1466,1466,-3.15294727165729,1466,0.547052728342713,0.0058368586284239,8.03665785797846E-05,10,1466,-1.30294727165729,3.7,1465.98920187285,2.39702121468243,1466.01079812715,-5.00291575799701
1467,1467,-3.14707016078023,1467,0.552929839219767,0.0059170465199468,8.0003961710244E-05,10,1467,-1.29707016078023,3.7,1466.98905352781,2.4028974537327,1467.01094647219,-4.99703777529317
1468,1468,-3.14111304050592,1468,0.558886959494085,0.0059968693529391,7.96364098380747E-05,10,1468,-1.29111304050592,3.7,1467.98890585819,2.40885369433489,1468.01109414181,-4.99107977534672
1469,1469,-3.13507627829758,1469,0.564923721702425,0.0060763222035857,7.92639456933774E-05,10,1469,-1.28507627829758,3.7,1468.9887588731,2.41488956924285,1469.0112411269,-4.985042125838
1470,1470,-3.12896024653114,1470,0.571039753468861,0.0061554001709298,7.88865923042855E-05,10,1470,-1.27896024653114,3.7,1469.98861258159,2.4210047062996,1470.01138741841,-4.97892519936188
1471,1471,-3.12276532247225,1471,0.577234677527746,0.0062340983771717,7.85043730052561E-05,10,1471,-1.27276532247225,3.7,1470.98846699271,2.42719872846029,1471.01153300729,-4.9727293734048
1472,1472,-3.11649188825302,1472,0.583508111746976,0.0063124119679823,7.81173114312059E-05,10,1472,-1.26649188825302,3.7,1471.98832211541,2.43347125381538,1472.01167788459,-4.96645503032142
1473,1473,-3.11014033084841,1473,0.589859669151588,0.0063903361127907,7.7725431509374E-05,10,1473,-1.26014033084841,3.7,1472.98817795865,2.43982189561417,1473.01182204135,-4.960102557311
1474,1474,-3.1037110420524,1474,0.596288957947595,0.0064678660050816,7.73287574704433E-05,10,1474,-1.2537110420524,3.7,1473.98803453132,2.44625026228863,1474.01196546868,-4.95367234639344
1475,1475,-3.09720441845382,1475,0.602795581546182,0.0065449968627044,7.69273138395681E-05,10,1475,-1.24720441845382,3.7,1474.98789184225,2.45275595747749,1475.01210815775,-4.94716479438513
1476,1476,-3.09062086141184,1476,0.609379138588157,0.0066217239281536,7.65211254327325E-05,10,1476,-1.24062086141184,3.7,1475.98774990026,2.45933858005066,1476.01225009974,-4.94058030287435
1477,1477,-3.08396077703129,1477,0.616039222968709,0.0066980424688704,7.61102173618232E-05,10,1477,-1.23396077703129,3.7,1476.98760871409,2.46599772413391,1477.01239128591,-4.9339192781965
1478,1478,-3.07722457613754,1478,0.622775423862464,0.0067739477775326,7.56946150259912E-05,10,1478,-1.22722457613754,3.7,1477.98746829245,2.47273297913391,1478.01253170755,-4.92718213140898
1479,1479,-3.07041267425118,1479,0.62958732574882,0.0068494351723397,7.52743441163362E-05,10,1479,-1.22041267425118,3.7,1478.98732864401,2.47954392976346,1479.01267135599,-4.92036927826582
1480,1480,-3.06352549156242,1480,0.636474508437579,0.0069244999973123,7.48494306134832E-05,10,1480,-1.21352549156242,3.7,1479.98718977738,2.4864301560671,1480.01281022262,-4.91348113919195
1481,1481,-3.05656345290513,1481,0.643436547094873,0.0069991376225713,7.44199007787833E-05,10,1481,-1.20656345290513,3.7,1480.98705170112,2.49339123344696,1481.01294829888,-4.90651813925721
